,year,kind,rating,vote,runtime,first_country,num_language,first_genre,second_genre,first_actor,second_actor,first_director,first_composer,first_writer
1542,1999,4,8,8010.0,57.5,37,2,2,5,4370,5418,4121,2652,4773
1543,2004,7,4,316.0,85.0,62,1,6,0,1909,0,3647,2236,4452
1544,1995,2,8,496.0,49.0,62,1,12,0,2646,1988,4121,2652,4051
1545,2003,3,6,578.0,57.0,10,1,7,0,1609,3096,2953,1907,3628
1546,1987,4,8,108100.0,86.0,62,3,0,2,3572,2763,4121,2652,1535
1547,1992,1,6,11417.0,104.0,27,1,0,5,1953,3467,3252,1544,402
1548,1962,1,8,29948.0,111.0,23,1,7,0,304,4861,1707,1742,3006
1549,2002,4,7,1394.0,145.0,37,2,0,3,1591,1284,4121,2652,4344
1550,2002,1,7,4217.0,48.0,61,4,7,0,1985,1616,2713,522,4739
1551,1986,1,6,39361.0,58.0,62,2,7,20,3287,3106,53,1062,1301
1553,2004,2,8,489.0,151.0,62,1,6,0,4008,5320,4121,2652,3223
1554,1981,1,6,47647.0,136.5,62,3,4,13,3157,1423,2599,1279,3194
1555,1996,1,7,23496.0,122.0,61,1,4,8,2833,1937,1481,1228,2420
1556,2003,7,6,268.0,135.0,10,1,0,3,1033,3299,774,2355,3894
1557,2004,1,7,358.0,99.0,62,2,6,4,358,4174,3916,486,3853
1558,2002,3,6,11.0,82.0,62,1,6,0,4926,0,4121,1709,5036
1559,2000,7,6,108.0,52.0,37,1,2,10,2718,5761,2122,1461,20
1560,1959,1,5,1407.0,67.0,62,1,5,8,4383,1100,572,246,3921
1561,1986,1,5,5762.0,82.0,61,1,13,25,740,5077,1297,955,1559
1562,2003,1,6,1986.0,97.0,48,5,4,8,2798,1728,2425,2652,2982
1563,2000,2,6,279.0,93.0,61,1,4,8,2252,79,4121,2652,4558
1564,2003,1,6,2532.0,87.0,33,1,4,6,3227,211,857,2336,996
1565,2001,7,2,925.0,45.0,62,1,7,14,1401,4955,1127,922,4096
1566,1999,1,6,4497.0,80.5,23,2,7,17,1411,5256,486,2079,584
1567,2004,7,3,22639.0,116.0,62,1,0,2,528,4577,3079,1296,1263
1568,1985,1,8,67833.0,98.0,54,3,7,25,160,4194,1088,1873,151
1569,1964,1,7,13801.0,46.0,62,1,5,8,489,4203,3276,776,1753
1570,2003,7,6,3742.0,101.0,62,1,2,2,746,1771,3501,2070,1195
1571,2001,1,8,62.0,75.0,10,1,6,26,2331,0,795,379,201
1572,1993,1,4,8600.0,52.0,62,1,4,6,694,4182,1472,64,332
1573,2005,7,3,359.0,24.0,62,1,4,14,1366,3851,371,1440,468
1574,1991,1,6,674.0,105.0,24,1,7,0,277,4803,2996,282,3665
1575,2005,7,8,288.0,96.0,62,1,6,15,4599,5444,1429,1808,5036
1576,1984,1,6,2637.0,48.0,61,1,4,0,3238,3473,2417,1246,107
1577,2002,1,5,2530.0,153.0,37,2,0,5,4270,3551,3750,1464,1803
1579,1967,1,7,1149.0,168.0,37,1,0,2,4258,4545,3486,2241,2726
1580,1988,1,8,310526.0,60.0,37,1,2,9,3480,938,1454,1211,1730
1581,1988,1,6,16079.0,100.0,62,1,4,14,3690,3211,1655,1069,4202
1582,1998,1,7,1829.0,121.0,55,1,7,0,1495,4479,2044,1582,2469
1583,1993,1,4,4433.0,103.0,62,1,9,14,261,232,1723,1192,1887
1584,1972,1,7,2179.0,85.0,35,1,4,8,1673,3567,2345,2001,2878
1587,2002,7,4,76.0,68.0,62,1,4,8,180,1788,1508,2339,4391
1588,1995,1,6,5198.0,32.0,61,1,4,8,3857,4897,3840,2284,4680
1589,1994,1,8,97756.0,121.0,57,1,7,17,1912,2445,2240,2644,2734
1590,2002,1,7,95.0,96.0,62,1,14,0,3399,1601,1849,2652,5036
1591,1998,1,7,2044.0,107.0,27,1,0,6,826,5459,3768,2622,2546
1592,1995,1,7,3281.0,88.0,47,1,4,8,769,3533,2454,243,3021
1593,1998,2,7,26.0,97.0,37,2,2,1,2074,214,4121,2652,2721
1594,1993,3,7,2987.0,106.0,62,1,3,5,2010,2767,1347,2083,586
1595,2003,0,7,19.0,113.0,67,0,6,4,2196,2647,1240,207,5036
1596,2003,3,7,167.0,120.0,62,1,7,0,1227,3682,274,1765,892
1597,1996,1,6,1211.0,94.0,10,1,1,6,857,1429,1894,1149,3727
1598,2003,7,8,659.0,62.0,62,1,14,0,817,4642,2221,2652,5036
1599,1995,1,7,280.0,42.0,61,2,6,4,998,1622,1459,1507,1745
1600,2005,7,8,349.0,22.0,62,1,6,15,3039,1730,2507,2652,5036
1601,1995,3,5,249.0,96.0,62,1,7,0,3777,175,477,1956,1384
1602,2003,7,3,6151.0,96.0,62,1,0,5,1565,1546,127,405,261
1604,1936,1,6,7607.0,101.0,61,1,7,21,3800,1523,4024,194,1682
1605,1983,1,7,94826.0,86.0,62,1,0,2,3110,1132,1863,193,2813
1606,2005,7,7,185.0,83.0,62,1,6,13,912,1849,2480,2652,540
1607,1988,1,4,4710.0,64.0,35,4,0,14,1204,497,2376,2317,824
1608,1993,1,7,15965.0,120.0,27,1,0,6,4032,1454,4056,808,4583
1609,2002,3,6,336.0,180.0,62,4,2,2,648,2416,3498,2652,3559
1610,1981,1,6,1964.0,174.0,56,2,7,5,4426,1653,1049,1439,1158
1611,2003,3,6,1159.0,168.0,62,1,7,0,878,721,2031,372,1603
1612,1986,1,3,5322.0,106.0,61,1,1,5,4190,3462,1795,852,2333
1613,1992,1,6,6462.0,63.0,30,1,0,5,3910,1416,3135,2277,3829
1615,2001,7,2,976.0,55.0,62,1,4,0,3052,3182,635,2652,746
1616,2002,2,8,522.0,60.0,62,1,6,13,1143,3067,4121,2652,1634
1617,1998,7,4,4452.0,102.0,62,1,4,9,1271,1874,586,900,1700
1618,2002,7,3,529.0,237.0,62,1,0,8,4681,5233,1816,1823,4470
1619,2003,1,7,3189.0,97.0,59,3,0,4,388,5117,1086,120,1276
1620,2002,1,5,133.0,24.0,62,0,6,22,4926,0,4130,2652,5036
1621,2003,1,6,1018.0,112.0,62,1,4,0,1192,2470,1898,2652,988
1622,1965,1,7,2639.0,125.0,37,1,0,8,3315,2022,1485,2502,1775
1623,1980,1,7,2380.0,93.0,54,1,0,8,1660,255,108,100,5012
1624,2001,1,5,25.0,139.0,62,1,18,0,1153,377,1626,571,1966
1625,1977,4,7,391.0,104.0,62,1,4,0,3871,2578,4121,2652,970
1626,2002,0,7,113.0,75.0,61,1,6,0,2395,684,1244,2652,1498
1627,2004,3,6,6597.0,56.0,62,1,4,9,2669,1329,2475,1411,3603
1628,2000,1,7,2035.0,270.0,53,1,7,20,4875,2027,1753,2608,2218
1629,1990,0,8,153.0,250.0,62,1,6,4,3191,2417,3685,2652,5036
1630,2003,7,7,49.0,106.0,62,1,14,0,4534,4078,2385,2652,5036
1631,1993,1,5,464.0,30.0,62,1,0,2,3108,1295,549,2420,655
1632,1998,1,6,1884.0,139.0,62,1,4,6,2273,4892,3490,540,3931
1633,1975,1,7,1880.0,30.0,65,1,7,0,646,2223,3134,1947,3807
1634,2000,1,4,2287.0,127.0,10,1,5,14,612,655,1277,393,4504
1635,1996,1,6,359.0,105.0,35,1,5,8,1581,1695,247,2652,317
1636,1998,1,7,4996.0,92.0,53,1,4,6,1898,4031,1719,2620,2099
1637,1998,0,7,137.0,93.0,62,1,6,15,3140,2967,2633,2652,5036
1638,1972,4,6,279.0,91.0,37,1,2,1,4079,1537,4121,2652,4753
1639,1999,1,6,3005.0,30.0,30,1,0,8,223,5118,1052,1441,4814
1640,1999,1,6,12703.0,86.0,27,5,0,5,1953,5060,3964,502,1940
1641,2002,1,6,1404.0,104.0,62,1,4,6,2143,2050,2007,122,4268
1642,2003,7,4,4175.0,87.0,62,1,3,6,3028,73,712,1616,837
1643,1991,3,7,1731.0,91.0,62,2,7,27,4107,2980,3178,1052,23
1644,1995,4,6,28719.0,83.0,62,1,0,2,2656,3864,4121,2652,757
1646,1991,7,6,17.0,85.0,62,1,20,15,4405,0,125,2371,5036
1647,1969,1,6,4523.0,80.0,61,1,7,14,3655,5555,3784,1071,433
1648,2001,1,7,2802.0,63.0,61,1,4,8,1158,5349,2162,851,3952
1649,1998,7,8,33.0,100.0,62,0,6,15,2313,0,1422,2652,1684
1650,1945,1,7,8453.0,237.0,61,2,7,20,1634,5641,2690,102,3275
1651,2000,1,6,15465.0,142.5,62,1,4,6,3161,5160,1969,223,2388
1652,2004,1,4,2187.0,48.0,49,2,7,14,1794,2347,3581,2334,4021
1653,1963,1,6,12487.0,106.0,61,1,1,5,1639,4470,3900,1227,2353
1654,1995,7,7,110.0,102.0,62,1,2,22,3654,2559,4121,2652,5036
1655,1989,1,5,273.0,105.0,27,3,5,8,833,4813,3771,2652,796
1656,2005,1,7,264.0,128.0,62,1,6,5,3866,0,3689,2652,3897
1657,2001,1,7,403.0,105.0,5,2,6,4,3335,5128,2536,1300,3121
1659,1981,7,8,153.0,88.0,62,1,6,22,4535,747,1844,2652,5036
1660,1997,2,7,660.0,104.0,62,1,6,4,3530,2789,4121,2652,1542
1661,2002,1,4,617.0,97.0,62,1,13,17,2210,3571,828,531,961
1662,1990,3,7,5234.0,90.0,37,1,2,8,3086,3024,2760,2280,92
1663,1976,1,7,6699.0,120.0,23,1,5,8,134,2457,2027,689,1435
1664,1962,1,7,18683.0,200.0,35,2,7,20,134,4026,2718,881,3304
1665,1990,5,7,302.0,25.0,62,1,2,22,2869,5345,3077,537,2191
1666,2004,1,7,37.0,47.0,62,1,6,0,77,547,550,2652,5036
1667,1984,1,7,1855.0,120.0,37,1,2,2,1567,5477,2418,1386,2974
1668,1993,1,6,2099.0,94.0,62,1,5,8,278,4990,152,1292,202
1669,2004,7,6,3064.0,93.0,62,1,2,22,1860,4646,3537,1293,1499
1670,1992,1,5,13677.0,92.0,62,1,4,10,4493,4914,757,1145,896
1671,2001,1,5,606.0,92.5,37,1,13,0,3314,4947,3752,813,4995
1672,2002,1,6,1064.0,93.0,10,1,7,0,4314,3993,1069,2644,1248
1673,2001,1,5,368.0,90.0,23,1,7,0,3847,4724,1185,95,1432
1674,2004,2,7,887.0,25.0,10,1,5,8,3914,4107,4121,2652,4104
1675,1926,1,6,1932.0,168.0,62,1,1,8,4054,5576,1298,200,1239
1676,1973,1,7,4012.0,140.0,37,1,0,6,4629,3941,2172,986,2615
1677,2004,1,5,10481.0,95.0,10,2,7,14,2557,1599,1370,84,760
1678,2004,7,8,10.0,100.0,62,1,7,14,748,0,4121,2652,1176
1679,1993,1,7,4381.0,140.0,61,1,7,5,664,2865,2162,2369,2181
1680,2000,1,6,1761.0,101.0,37,2,7,25,1784,5047,3749,897,4570
1681,2000,4,7,19975.0,65.0,37,1,2,1,1032,5635,4121,2652,2609
1682,2000,1,7,1545.0,120.0,37,1,2,2,4094,4038,2775,2398,803
1683,1996,1,7,1407.0,57.0,37,1,2,2,3106,3789,1497,422,3141
1684,2005,7,2,283.0,186.0,10,1,0,14,3742,2936,553,458,663
1685,1987,7,7,14.0,33.0,62,2,20,9,741,2561,1986,2652,2409
1686,1997,1,6,3383.0,97.0,61,1,7,17,3756,5583,319,1230,2446
1687,1975,1,5,1624.0,63.5,61,1,13,25,3655,2688,1222,957,304
1688,2000,7,2,273.0,30.0,62,1,13,0,3332,3232,3392,2652,4100
1689,1956,1,8,18302.0,87.0,23,1,6,22,3260,4536,76,938,2061
1690,2001,3,6,607.0,120.0,62,1,13,16,1126,1073,1003,782,2852
1691,1999,1,6,2274.0,68.0,62,1,6,0,2362,387,97,2652,5036
1692,1993,1,7,18094.0,96.0,61,1,3,8,2471,4736,3183,851,4929
1693,2004,1,3,15.0,86.0,62,1,4,22,2809,1158,2142,1220,2268
1695,1996,0,7,2073.0,85.0,61,2,0,2,4184,12,3861,2652,425
1696,2001,3,5,79.0,105.0,41,1,6,0,3005,2591,1643,2240,5036
1697,2004,1,7,99100.0,87.0,1,3,1,4,1580,4744,3994,923,8
1698,2004,7,6,54.0,98.0,62,1,6,0,3208,1870,369,2652,2089
1699,1996,3,6,935.0,46.0,62,1,7,14,1029,3075,794,575,4338
1700,2001,7,7,22.0,90.0,62,1,6,15,906,1733,2182,2652,5036
1701,1966,1,7,8522.0,157.0,62,2,4,26,716,1681,2870,1309,3433
1702,1998,1,7,159.0,88.0,62,1,6,4,788,2004,1000,2652,5036
1703,1997,1,7,29740.0,98.0,55,3,7,0,2088,1751,2989,69,3658
1704,1972,1,7,54739.0,52.0,65,3,0,2,2686,2102,4006,2012,4882
1706,1996,1,8,5601.0,104.0,27,3,7,20,2922,3280,3029,1368,1895
1707,2000,1,8,231939.0,88.0,39,1,7,25,1397,1811,104,923,1655
1708,1997,1,7,5513.0,98.0,61,1,4,8,2574,3438,2735,1601,3328
1709,1928,1,7,2030.0,97.0,54,2,7,26,4732,2198,3979,1857,3546
1710,1987,7,8,668.0,82.0,35,2,6,15,2919,4279,1739,2652,5036
1711,2003,7,7,562.0,154.0,62,1,2,22,4620,2496,3279,2437,871
1712,1987,1,8,429.0,86.0,61,1,2,7,4926,0,3640,2652,5036
1713,2002,7,5,8877.0,99.0,62,1,2,2,437,2396,1800,2083,2197
1714,1970,1,7,6920.0,31.0,54,1,0,2,238,4339,3975,1043,4786
1715,2003,1,4,11276.0,99.0,62,2,4,8,2550,2448,1642,2100,1118
1717,1996,1,7,722.0,109.0,62,1,6,22,3367,0,314,575,405
1718,2002,1,6,344.0,113.0,62,2,6,5,3413,1875,1717,2652,1566
1720,1988,1,5,55498.0,60.0,4,3,0,2,3601,3331,1878,1957,3624
1721,2003,1,8,1130.0,148.0,62,1,6,0,4761,2463,3313,2652,4702
1722,1997,1,7,228.0,119.0,62,1,6,23,2634,4787,802,2652,5036
1723,1994,3,5,827.0,90.0,62,1,0,27,367,1554,3228,2083,927
1724,2004,7,8,31.0,49.0,62,1,6,22,4665,0,4121,2652,5036
1725,1997,0,7,93.0,77.0,62,1,6,15,1293,5052,863,2652,5036
1727,1955,2,7,146.0,45.0,61,1,6,0,3526,975,4121,2652,3542
1728,1987,7,6,7.0,91.0,37,0,6,0,4926,0,4121,2652,5036
1729,1971,1,6,5872.0,82.0,61,1,13,0,1190,4372,3014,1696,3968
1730,2001,1,7,25.0,88.0,62,1,6,0,4926,0,669,1319,2169
1731,1983,0,7,205.0,61.0,62,1,1,5,2128,5032,1329,1504,1065
1732,2003,1,7,22653.0,86.0,30,2,0,8,1854,4538,3144,2024,3816
1733,1983,1,8,15.0,46.0,61,1,14,0,4926,0,3240,2652,5036
1734,2003,3,6,54.0,94.0,62,2,6,0,3527,1886,299,2652,5036
1735,2003,1,7,1069.0,89.0,9,2,6,13,24,5707,3256,1592,3947
1736,2003,1,7,288.0,152.0,62,1,6,2,4926,0,3275,2652,5036
1737,2002,1,6,232.0,78.0,62,1,6,0,2531,5175,4033,562,5036
1738,2001,1,7,983.0,90.0,62,1,6,0,455,756,3620,2652,1968
1739,1960,1,6,4885.0,108.0,61,1,4,8,745,1332,3606,2652,1832
1740,2004,1,6,2847.0,22.0,61,1,5,8,2770,4980,1955,600,2373
1741,1995,1,6,4129.0,90.0,27,3,0,5,2204,942,1822,2066,1139
1742,1999,7,6,12.0,114.0,62,1,6,0,846,0,1367,2652,5036
1743,1988,2,8,1029.0,31.0,62,1,6,0,2421,574,4121,2652,5036
1744,2002,7,7,18.0,153.0,62,1,6,0,943,4393,3841,2062,5036
1745,2002,4,5,25.0,91.0,37,1,2,5,4088,5239,4121,2652,3502
1746,1993,4,6,10920.0,92.0,62,1,7,9,2059,2616,4121,2652,440
1747,1995,7,8,22.0,94.0,62,1,8,0,1537,825,1895,2652,763
1748,2002,3,7,204.0,70.0,62,1,6,0,1105,4720,4121,2652,5036
1749,1987,3,5,89.0,122.0,62,1,7,20,1993,3811,3325,376,3414
1750,1993,0,6,1003.0,87.0,61,1,5,8,2168,1528,3025,1905,4558
1751,2000,3,5,329.0,24.0,62,1,18,0,3009,4115,3898,1159,4493
1752,1951,1,8,4703.0,97.0,61,1,7,0,3245,2430,234,2652,4607
1753,1965,1,6,2435.0,60.0,61,1,13,25,4478,5139,3576,2582,3906
1755,2000,7,4,1906.0,23.0,62,1,13,5,1420,2360,826,1109,958
1756,1997,1,6,7250.0,96.0,62,1,0,2,2405,1377,4028,1223,1025
1757,1994,1,6,573.0,60.0,37,1,7,17,3083,4071,3254,45,3826
1758,1968,1,5,541.0,30.0,62,1,4,26,568,4425,1204,958,4016
1759,1988,1,4,35031.0,145.0,62,1,4,6,686,1274,88,2130,3439
1760,1997,1,7,1808.0,90.0,23,1,7,0,727,907,2769,269,3377
1761,2004,7,8,105.0,142.0,62,1,14,0,3620,405,31,2652,3644
1762,1981,4,7,636.0,122.0,61,1,4,20,2454,3907,4121,2652,500
1763,1996,0,8,17.0,90.0,67,0,0,6,981,2422,444,827,538
1764,2002,4,7,2347.0,24.0,37,1,2,1,4454,5296,4121,2652,754
1765,1998,7,5,1236.0,67.0,49,2,9,14,241,1352,3779,2092,4598
1766,1978,0,8,314.0,105.0,62,1,7,9,3226,2937,4030,584,482
1767,2004,3,7,104.0,121.0,62,1,6,0,3893,569,4121,2652,3938
1768,2005,2,7,8513.0,94.0,61,1,5,8,1363,4879,4121,2652,3714
1769,1998,1,6,385.0,111.0,62,1,7,0,2361,3643,207,1313,258
1770,1973,1,6,6990.0,106.0,56,1,5,8,873,2093,384,2030,483
1771,1983,1,7,22961.0,22.0,61,3,4,8,693,4392,359,1621,456
1772,1973,1,7,3832.0,78.0,30,2,0,6,223,2421,3117,126,2044
1773,2003,7,7,48.0,82.0,10,1,8,0,941,4602,260,2652,3653
1774,2001,0,7,9.0,79.0,67,0,6,4,2643,4145,3311,2652,4006
1775,2004,1,5,708.0,140.0,62,1,6,5,2749,0,2647,2652,2787
1776,2003,7,8,249.0,108.0,62,1,6,15,1516,1227,2590,2652,5036
1778,1999,2,4,2269.0,42.0,62,1,0,8,3919,3156,4121,2652,2103
1779,1996,3,6,549.0,85.0,24,1,3,6,3464,2091,339,710,430
1780,1991,3,5,461.0,89.0,62,1,16,20,3713,2583,1765,2103,1982
1781,1958,1,7,23432.0,26.0,61,1,7,14,3655,1006,3784,1071,2215
1784,1999,0,7,135.0,138.0,62,1,6,4,1382,5457,592,2652,700
1785,1995,1,8,59.0,46.0,62,1,14,0,722,0,3048,2652,5036
1786,1997,1,5,8879.0,93.0,62,1,4,0,502,4077,2348,524,3052
1787,2004,7,4,41.0,39.0,62,1,7,0,2266,2511,3816,2652,4275
1788,1985,0,7,395.0,180.0,61,1,1,8,944,4138,3394,2652,3745
1789,2004,7,6,86.0,131.5,62,1,6,0,225,2476,4121,2652,5036
1790,2000,1,7,1648.0,83.0,53,1,7,16,1871,947,2250,392,4219
1791,1938,1,7,665.0,110.0,54,1,3,8,158,5549,2486,1518,3061
1792,1961,1,7,6072.0,192.0,54,1,7,0,1893,5615,175,2558,4177
1793,1998,1,4,1542.0,90.0,10,1,0,14,3248,3297,1662,672,3287
1794,1996,1,7,170.0,147.0,61,1,6,0,2487,3746,1390,1106,225
1795,1984,0,7,198.0,117.0,62,1,1,5,2686,5232,3378,2322,3974
1796,1991,6,5,203.0,84.0,62,1,0,2,3389,0,1245,1635,3160
1797,2002,4,7,249.0,66.0,37,2,2,2,3158,4587,4121,2652,3141
1798,1991,1,7,51.0,125.0,24,1,6,4,3129,2091,3054,1033,3718
1799,2001,3,5,330.0,102.0,62,1,7,0,1380,4958,2303,2537,2577
1800,1930,1,7,2186.0,77.0,23,2,4,8,147,4438,3174,2046,3860
1801,1970,3,7,13237.0,72.0,62,1,2,2,1554,3949,2058,1359,4094
1802,1981,1,6,53.0,97.0,30,1,0,25,4232,5589,276,1493,5036
1803,2000,1,7,6264.0,113.0,23,4,7,20,244,1550,4127,325,1877
1804,2003,1,6,3509.0,126.0,37,1,7,14,1356,3477,4101,44,5006
1805,1999,1,5,1613.0,98.0,30,1,7,20,293,2922,3482,179,1961
1806,1988,1,5,12451.0,92.0,62,1,4,8,2643,1567,1913,2369,2326
1807,2000,4,5,765.0,177.0,62,1,17,0,3542,2135,4121,2652,5036
1808,1995,1,6,1059.0,195.0,53,1,13,17,3548,5080,595,2376,4517
1809,1999,1,7,4776.0,81.0,50,2,1,8,3501,4918,3434,1904,4158
1810,1973,1,7,839.0,87.0,62,1,6,5,4539,5337,2603,2652,5036
1811,1981,1,5,5442.0,60.0,35,1,13,0,2540,1915,173,706,3764
1812,1996,2,7,1627.0,4.0,62,3,25,0,1477,3039,4121,2652,2783
1813,2003,1,4,2514.0,23.0,61,1,13,17,4167,4474,1681,1931,2970
1814,2001,7,6,3452.0,105.0,62,1,2,5,4803,5455,1664,67,4648
1815,1994,4,5,8.0,92.0,62,1,2,2,2855,4408,4121,2652,303
1816,2003,1,6,3323.0,180.0,30,1,13,0,4093,4900,3118,2205,359
1817,2001,1,3,1603.0,120.0,34,1,0,14,4343,1979,3445,2245,4426
1818,1965,1,5,77.0,92.0,23,2,0,2,3789,4250,2589,1742,822
1819,1999,7,4,15793.0,167.0,62,1,5,14,3964,612,3508,1346,4271
1820,1994,1,7,228.0,25.0,62,4,14,0,2442,4437,4026,2652,4662
1821,2001,1,5,804.0,87.5,37,1,7,25,4907,431,2563,2396,3142
1822,1988,1,8,9028.0,150.0,62,2,5,8,4213,325,2755,1465,3352
1823,2003,2,7,1282.0,93.0,61,1,6,13,3979,161,4121,2652,3269
1824,2000,3,5,410.0,95.0,24,1,4,8,2250,4003,1824,1486,1292
1825,1997,1,6,362.0,33.0,61,1,7,0,3305,3995,862,2088,4851
1827,1983,1,5,3330.0,100.0,62,1,4,20,1140,4278,3041,1956,3329
1828,1996,0,7,99.0,97.0,67,0,6,4,4926,0,4121,2652,5036
1829,1997,4,7,280.0,106.0,67,0,2,1,2722,2131,4121,2652,3504
1830,1993,1,6,3760.0,99.0,27,2,4,6,334,1201,810,2652,4947
1831,2000,1,6,325.0,103.0,27,1,4,20,67,3047,687,2512,1895
1832,2004,7,8,105.0,100.0,61,1,14,7,1419,1471,3637,2652,5036
1833,2001,1,6,3635.0,120.0,24,1,0,5,4565,3651,1383,2320,4410
1835,2004,7,2,219.0,75.0,52,1,13,25,4194,4696,3515,380,4282
1836,1999,7,8,175.0,99.0,62,1,6,15,2228,588,401,2652,5036
1837,2001,1,7,140.0,60.0,62,1,6,0,3775,2688,284,798,360
1838,1993,3,7,304.0,105.0,62,1,4,7,2807,3769,879,257,1017
1839,2003,3,7,1913.0,96.0,61,1,3,8,1056,3734,3639,36,4441
1840,2003,7,8,29.0,99.0,62,1,6,0,346,514,807,2652,5036
1841,2001,1,4,420.0,40.0,30,1,7,16,1483,4529,63,1384,4528
1842,1995,3,7,6066.0,106.0,62,1,7,13,2762,212,3324,1495,3566
1843,1982,1,5,2157.0,102.0,62,1,0,2,1558,504,4028,1721,4902
1845,1996,3,6,7395.0,100.0,62,1,4,9,2559,1194,382,2051,2170
1846,1981,1,7,1014.0,95.0,30,1,7,16,3820,1706,2784,1428,3354
1847,1984,1,6,1142.0,90.0,27,5,0,8,1331,941,1972,2296,3695
1848,2002,0,7,34.0,104.5,62,1,6,13,3929,5307,4121,2354,4366
1849,1974,4,7,20777.0,119.0,67,0,7,9,3168,3875,4121,2652,482
1850,1988,1,7,9505.0,86.0,27,1,5,8,274,3467,2103,514,2130
1851,1994,7,7,37.0,54.0,62,1,2,0,4926,0,4121,2652,5036
1852,2002,1,6,9736.0,178.0,61,2,7,0,4119,2988,2397,2652,2944
1853,2000,4,7,15383.0,74.0,37,1,2,1,2526,4595,4121,2652,4150
1854,1976,1,6,2082.0,85.0,23,1,7,20,1754,757,301,1,387
1855,1994,1,5,3300.0,178.0,23,2,0,2,4317,4419,342,1997,2063
1856,1994,7,6,795.0,87.0,62,1,0,6,4107,1105,2912,2328,3552
1857,1977,1,7,25988.0,130.0,61,4,7,26,1999,3768,3449,732,2514
1858,2000,1,8,7241.0,90.0,12,4,4,8,4807,2163,4004,1183,4878
1859,2000,3,6,537.0,20.0,62,1,7,0,1842,5146,3889,2528,3720
1860,1925,1,8,55411.0,123.0,54,2,7,13,156,5611,3524,716,3494
1861,2002,1,7,273.0,22.0,10,1,6,0,1308,4491,720,2652,852
1862,1990,2,6,605.0,51.0,62,2,5,8,4395,1570,4121,2652,1278
1863,1995,2,8,319.0,126.0,61,1,1,5,137,5083,4121,2652,120
1864,1949,1,8,36086.0,109.0,61,1,4,6,1199,5535,3305,733,4139
1865,1993,4,6,4650.0,92.0,62,1,4,20,3044,3587,4121,2652,1277
1866,1962,1,7,6867.0,115.0,62,1,7,25,1525,3302,2906,1174,197
1867,1989,4,8,1409.0,96.0,37,1,2,1,22,4180,4121,2652,1796
1868,2002,0,7,62.0,80.0,62,1,6,13,2602,5540,4121,1737,536
1869,2004,1,7,222681.0,87.0,62,3,7,0,2216,3479,2601,1243,417
1870,1999,1,6,81500.0,166.0,62,1,5,8,4635,421,463,1870,1060
1871,1997,3,6,449.0,192.0,62,1,7,0,3174,1343,265,734,2248
1872,2002,7,7,193.0,152.0,62,1,14,7,4218,3425,1594,2652,5036
1873,1997,3,6,545.0,130.0,62,1,5,8,3899,1796,2708,302,2781
1874,1994,3,7,72.0,108.0,62,1,6,15,1958,5534,1677,2652,5036
1875,2002,4,6,665.0,86.0,62,1,4,0,962,3621,4121,2652,1014
1876,1951,1,8,21078.0,60.0,61,1,7,10,144,2986,443,2071,676
1877,2002,1,4,10317.0,34.0,24,3,16,25,3504,5159,1993,2020,3724
1878,2003,7,4,1866.0,106.0,10,1,4,9,1076,1000,2745,296,2684
1879,1980,1,7,8293.0,153.0,61,1,4,8,2325,1342,359,460,456
1880,1972,1,6,10018.0,53.0,61,2,1,14,893,4372,1150,1235,1
1881,2000,1,7,4569.0,238.0,24,1,7,20,4862,2165,4082,1375,4977
1882,2004,7,8,26.0,79.0,62,1,6,22,1940,1277,3329,2652,5036
1883,1989,1,9,5.0,98.0,62,1,26,0,4926,0,3326,2652,5036
1884,1981,1,8,13.0,100.0,62,1,14,0,974,5457,974,2652,794
1885,1944,1,6,1512.0,137.0,62,1,16,0,4280,3511,3078,1382,1554
1886,1963,1,7,1429.0,83.0,61,1,7,16,2459,1415,3406,1793,3983
1887,2001,3,6,757.0,78.0,62,1,4,8,2548,5203,2303,2413,2821
1890,1998,1,6,685.0,45.0,14,1,4,8,2896,1086,1172,679,1835
1891,1966,1,7,10280.0,77.0,23,3,7,20,329,2445,701,768,819
1892,1989,1,5,3200.0,109.0,27,3,0,26,833,5465,1439,1544,4983
1893,1998,1,6,586.0,141.0,27,3,12,20,2787,5060,2403,2512,160
1894,1997,1,7,3455.0,81.0,23,2,7,2,1039,1694,3092,1997,3753
1896,1992,1,6,12836.0,54.0,61,1,7,13,2488,4489,3035,2198,1317
1897,1972,1,7,6070.0,64.5,61,5,4,8,1864,2058,3042,1237,3672
1898,1977,1,6,3508.0,75.0,35,1,1,14,3093,3778,3426,2520,4690
1899,2003,1,7,13153.0,60.0,10,1,5,8,3700,3990,3205,2085,1520
1900,1996,7,3,17.0,132.0,37,1,0,25,2932,2930,67,2652,1799
1901,1998,3,5,1312.0,112.0,62,1,13,25,4148,5102,667,1155,2894
1902,2003,1,7,4837.0,60.0,30,2,7,0,2583,5046,3715,2254,4513
1903,2000,3,7,2218.0,86.0,61,1,7,13,2171,335,585,841,951
1904,1952,4,8,1160.0,123.0,62,1,4,9,687,3397,4121,2652,839
1905,2005,0,5,7.0,105.0,67,0,2,2,868,4984,1293,2652,5036
1906,2002,1,7,142175.0,135.0,62,1,6,6,3232,4884,2681,1157,3264
1907,1998,1,7,3514.0,85.0,50,1,4,0,159,5572,111,2652,146
1908,2002,4,8,1906.0,100.0,37,1,2,2,2973,2972,4121,2652,4349
